,price,carrier,start_date,end_date,total_stops,dep_time_outbound,dep_time_inbound,duration_outbound,duration_inbound,from,to,day_of_week,outbound_duration_minutes,inbound_duration_minutes,time_of_day_outbound,time_of_day_inbound,day_of_year,month_number,day_of_month,month_number_end,day_of_month_end
276439,1125,Emirates,2024-06-21,2024-06-28,2,3:20 PM,10:15 AM,24h 30m, 15h 45m,AMS,KUL,4,1470.0,945.0,Early Morning,Morning,173,6,21,6,28
276440,1125,Emirates,2024-06-21,2024-06-28,2,3:20 PM,7:20 PM,17h 5m, 20h 0m,AMS,KUL,4,1025.0,1200.0,Early Morning,Morning,173,6,21,6,28
276441,1125,Emirates,2024-06-21,2024-06-28,2,3:20 PM,7:20 PM,17h 5m, 23h 55m,AMS,KUL,4,1025.0,1435.0,Early Morning,Morning,173,6,21,6,28
276442,1125,Emirates,2024-06-21,2024-06-28,2,3:20 PM,7:20 PM,24h 30m, 20h 0m,AMS,KUL,4,1470.0,1200.0,Early Morning,Morning,173,6,21,6,28
276443,1125,Emirates,2024-06-21,2024-06-28,2,3:20 PM,7:20 PM,24h 30m, 23h 55m,AMS,KUL,4,1470.0,1435.0,Early Morning,Morning,173,6,21,6,28
276444,1213,China Southern,2024-06-21,2024-06-28,2,1:35 PM,8:55 AM,16h 50m, 29h 5m,AMS,KUL,4,1010.0,1745.0,Early Morning,Morning,173,6,21,6,28
276445,1213,China Southern,2024-06-21,2024-06-28,2,1:35 PM,8:55 AM,21h 25m, 29h 5m,AMS,KUL,4,1285.0,1745.0,Early Morning,Morning,173,6,21,6,28
276446,1213,China Southern,2024-06-21,2024-06-28,2,1:35 PM,8:55 AM,29h 35m, 29h 5m,AMS,KUL,4,1775.0,1745.0,Early Morning,Morning,173,6,21,6,28
276447,1213,China Southern,2024-06-21,2024-06-28,2,1:35 PM,1:25 PM,16h 50m, 24h 35m,AMS,KUL,4,1010.0,1475.0,Early Morning,Early Morning,173,6,21,6,28
276448,1213,China Southern,2024-06-21,2024-06-28,2,1:35 PM,1:25 PM,21h 25m, 24h 35m,AMS,KUL,4,1285.0,1475.0,Early Morning,Early Morning,173,6,21,6,28
276449,1213,China Southern,2024-06-21,2024-06-28,2,1:35 PM,1:25 PM,29h 35m, 24h 35m,AMS,KUL,4,1775.0,1475.0,Early Morning,Early Morning,173,6,21,6,28
276450,1213,China Southern,2024-06-21,2024-06-28,2,1:35 PM,6:00 PM,16h 50m, 20h 0m,AMS,KUL,4,1010.0,1200.0,Early Morning,Morning,173,6,21,6,28
276451,1213,China Southern,2024-06-21,2024-06-28,2,1:35 PM,6:00 PM,21h 25m, 20h 0m,AMS,KUL,4,1285.0,1200.0,Early Morning,Morning,173,6,21,6,28
276452,1213,China Southern,2024-06-21,2024-06-28,2,1:35 PM,6:00 PM,29h 35m, 20h 0m,AMS,KUL,4,1775.0,1200.0,Early Morning,Morning,173,6,21,6,28
276453,1487,China Southern,2024-06-21,2024-06-28,2,1:35 PM,8:55 AM,26h 15m, 29h 5m,AMS,KUL,4,1575.0,1745.0,Early Morning,Morning,173,6,21,6,28
276454,1487,China Southern,2024-06-21,2024-06-28,2,1:35 PM,1:25 PM,26h 15m, 24h 35m,AMS,KUL,4,1575.0,1475.0,Early Morning,Early Morning,173,6,21,6,28
276455,1487,China Southern,2024-06-21,2024-06-28,2,1:35 PM,6:00 PM,26h 15m, 20h 0m,AMS,KUL,4,1575.0,1200.0,Early Morning,Morning,173,6,21,6,28
276456,1244,China Eastern,2024-06-21,2024-06-28,2,3:15 PM,4:10 PM,41h 35m, 32h 55m,AMS,KUL,4,2495.0,1975.0,Early Morning,Early Morning,173,6,21,6,28
276457,1431,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,2:30 PM,26h 30m, 22h 45m,AMS,KUL,4,1590.0,1365.0,Morning,Early Morning,173,6,21,6,28
276458,1583,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,2:30 PM,14h 50m, 22h 45m,AMS,KUL,4,890.0,1365.0,Morning,Early Morning,173,6,21,6,28
276459,1631,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,4:10 PM,14h 50m, 21h 5m,AMS,KUL,4,890.0,1265.0,Morning,Early Morning,173,6,21,6,28
276460,1631,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,5:00 PM,14h 50m, 20h 15m,AMS,KUL,4,890.0,1215.0,Morning,Morning,173,6,21,6,28
276461,1631,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,5:00 PM,16h 15m, 20h 15m,AMS,KUL,4,975.0,1215.0,Morning,Morning,173,6,21,6,28
276462,1631,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,7:10 PM,14h 50m, 18h 5m,AMS,KUL,4,890.0,1085.0,Morning,Morning,173,6,21,6,28
276463,1631,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,7:10 PM,16h 15m, 18h 5m,AMS,KUL,4,975.0,1085.0,Morning,Morning,173,6,21,6,28
276464,1631,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,7:10 PM,16h 55m, 18h 5m,AMS,KUL,4,1015.0,1085.0,Morning,Morning,173,6,21,6,28
276465,1716,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,8:40 PM,14h 50m, 16h 35m,AMS,KUL,4,890.0,995.0,Morning,Morning,173,6,21,6,28
276466,1716,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,9:45 PM,14h 50m, 15h 30m,AMS,KUL,4,890.0,930.0,Morning,Morning,173,6,21,6,28
276467,1716,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,9:45 PM,16h 15m, 15h 30m,AMS,KUL,4,975.0,930.0,Morning,Morning,173,6,21,6,28
276468,1716,Singapore Airlines,2024-06-21,2024-06-28,2,11:15 AM,9:45 PM,16h 55m, 15h 30m,AMS,KUL,4,1015.0,930.0,Morning,Morning,173,6,21,6,28
276469,1652,Korean Air,2024-06-21,2024-06-28,2,9:20 PM,11:10 PM,42h 30m, 25h 45m,AMS,KUL,4,2550.0,1545.0,Morning,Morning,173,6,21,6,28
276470,2102,Korean Air,2024-06-21,2024-06-28,2,9:20 PM,11:30 PM,42h 30m, 25h 25m,AMS,KUL,4,2550.0,1525.0,Morning,Morning,173,6,21,6,28
276471,2227,Korean Air,2024-06-21,2024-06-28,2,9:20 PM,11:10 PM,37h 15m, 25h 45m,AMS,KUL,4,2235.0,1545.0,Morning,Morning,173,6,21,6,28
276472,2677,Korean Air,2024-06-21,2024-06-28,2,9:20 PM,11:30 PM,37h 15m, 25h 25m,AMS,KUL,4,2235.0,1525.0,Morning,Morning,173,6,21,6,28
276473,955,KLM,2024-06-22,2024-06-29,0,9:15 PM,11:45 PM,12h 20m, 12h 40m,AMS,KUL,5,740.0,760.0,Morning,Morning,174,6,22,6,29
276474,1402,KLM,2024-06-22,2024-06-29,1,5:05 PM,11:45 PM,15h 10m, 12h 40m,AMS,KUL,5,910.0,760.0,Morning,Morning,174,6,22,6,29
276475,1407,KLM,2024-06-22,2024-06-29,1,8:50 PM,11:45 PM,14h 55m, 12h 40m,AMS,KUL,5,895.0,760.0,Morning,Morning,174,6,22,6,29
276476,1150,Emirates,2024-06-22,2024-06-29,2,11:40 AM,2:40 AM,15h 0m, 16h 35m,AMS,KUL,5,900.0,995.0,Morning,Early Morning,174,6,22,6,29
276477,1150,Emirates,2024-06-22,2024-06-29,2,11:40 AM,10:15 AM,15h 0m, 15h 45m,AMS,KUL,5,900.0,945.0,Morning,Morning,174,6,22,6,29
276478,1277,China Airlines,2024-06-22,2024-06-29,2,11:00 AM,2:55 PM,20h 25m, 46h 45m,AMS,KUL,5,1225.0,2805.0,Morning,Early Morning,174,6,22,6,29
276479,1487,Malaysia Airlines,2024-06-22,2024-06-29,0,9:15 PM,11:45 PM,12h 20m, 12h 40m,AMS,KUL,5,740.0,760.0,Morning,Morning,174,6,22,6,29
276480,1716,Singapore Airlines,2024-06-22,2024-06-29,2,11:15 AM,9:45 PM,14h 50m, 15h 30m,AMS,KUL,5,890.0,930.0,Morning,Morning,174,6,22,6,29
276481,4748,Multiple Airlines,2024-06-22,2024-06-29,2,11:40 AM,9:25 AM,15h 0m, 15h 45m,AMS,KUL,5,900.0,945.0,Morning,Morning,174,6,22,6,29
276482,5932,Multiple Airlines,2024-06-22,2024-06-29,2,11:40 AM,2:55 PM,15h 0m, 46h 45m,AMS,KUL,5,900.0,2805.0,Morning,Early Morning,174,6,22,6,29
276483,6220,Multiple Airlines,2024-06-22,2024-06-29,1,9:15 PM,9:25 AM,12h 20m, 15h 45m,AMS,KUL,5,740.0,945.0,Morning,Morning,174,6,22,6,29
276484,6260,Multiple Airlines,2024-06-22,2024-06-29,2,11:15 AM,2:55 PM,14h 50m, 46h 45m,AMS,KUL,5,890.0,2805.0,Morning,Early Morning,174,6,22,6,29
276485,7839,Multiple Airlines,2024-06-22,2024-06-29,2,11:40 AM,5:45 PM,15h 0m, 18h 55m,AMS,KUL,5,900.0,1135.0,Morning,Morning,174,6,22,6,29
276486,8022,Multiple Airlines,2024-06-22,2024-06-29,2,11:00 AM,5:45 PM,20h 25m, 18h 55m,AMS,KUL,5,1225.0,1135.0,Morning,Morning,174,6,22,6,29
276487,9054,Multiple Airlines,2024-06-22,2024-06-29,2,11:15 AM,5:45 PM,14h 50m, 18h 55m,AMS,KUL,5,890.0,1135.0,Morning,Morning,174,6,22,6,29
276488,9446,Multiple Airlines,2024-06-22,2024-06-29,1,9:15 PM,5:45 PM,12h 20m, 18h 55m,AMS,KUL,5,740.0,1135.0,Morning,Morning,174,6,22,6,29
276489,905,KLM,2024-06-23,2024-06-30,0,9:15 PM,11:45 PM,12h 20m, 12h 40m,AMS,KUL,6,740.0,760.0,Morning,Morning,175,6,23,6,30
276490,1254,KLM,2024-06-23,2024-06-30,1,5:05 PM,11:45 PM,15h 10m, 12h 40m,AMS,KUL,6,910.0,760.0,Morning,Morning,175,6,23,6,30
276491,1464,KLM,2024-06-23,2024-06-30,1,8:50 PM,11:45 PM,14h 55m, 12h 40m,AMS,KUL,6,895.0,760.0,Morning,Morning,175,6,23,6,30
276492,1533,KLM,2024-06-23,2024-06-30,1,8:50 PM,11:45 PM,14h 50m, 12h 40m,AMS,KUL,6,890.0,760.0,Morning,Morning,175,6,23,6,30
276493,1125,Emirates,2024-06-23,2024-06-30,2,11:40 AM,2:40 AM,15h 0m, 16h 35m,AMS,KUL,6,900.0,995.0,Morning,Early Morning,175,6,23,6,30
276494,1125,Emirates,2024-06-23,2024-06-30,2,11:40 AM,10:15 AM,15h 0m, 15h 45m,AMS,KUL,6,900.0,945.0,Morning,Morning,175,6,23,6,30
276495,1370,Malaysia Airlines,2024-06-23,2024-06-30,0,9:15 PM,11:45 PM,12h 20m, 12h 40m,AMS,KUL,6,740.0,760.0,Morning,Morning,175,6,23,6,30
276496,1673,Singapore Airlines,2024-06-23,2024-06-30,2,11:15 AM,9:45 PM,14h 50m, 15h 30m,AMS,KUL,6,890.0,930.0,Morning,Morning,175,6,23,6,30
276497,4723,Multiple Airlines,2024-06-23,2024-06-30,2,11:40 AM,9:25 AM,15h 0m, 15h 45m,AMS,KUL,6,900.0,945.0,Morning,Morning,175,6,23,6,30
276498,5932,Multiple Airlines,2024-06-23,2024-06-30,2,11:40 AM,2:55 PM,15h 0m, 22h 45m,AMS,KUL,6,900.0,1365.0,Morning,Early Morning,175,6,23,6,30
276499,6220,Multiple Airlines,2024-06-23,2024-06-30,1,9:15 PM,9:25 AM,12h 20m, 15h 45m,AMS,KUL,6,740.0,945.0,Morning,Morning,175,6,23,6,30
276500,6260,Multiple Airlines,2024-06-23,2024-06-30,2,11:15 AM,2:55 PM,14h 50m, 22h 45m,AMS,KUL,6,890.0,1365.0,Morning,Early Morning,175,6,23,6,30
276501,7978,Multiple Airlines,2024-06-23,2024-06-30,2,12:15 PM,2:55 PM,17h 55m, 22h 45m,AMS,KUL,6,1075.0,1365.0,Afternoon,Early Morning,175,6,23,6,30
276502,7978,Multiple Airlines,2024-06-23,2024-06-30,2,12:15 PM,2:55 PM,22h 30m, 22h 45m,AMS,KUL,6,1350.0,1365.0,Afternoon,Early Morning,175,6,23,6,30
276503,726,Etihad,2024-06-24,2024-07-01,2,9:45 PM,9:25 AM,16h 25m, 15h 45m,AMS,KUL,0,985.0,945.0,Morning,Morning,176,6,24,7,1
276504,726,Etihad,2024-06-24,2024-07-01,2,9:45 PM,9:25 AM,28h 20m, 15h 45m,AMS,KUL,0,1700.0,945.0,Morning,Morning,176,6,24,7,1
276505,748,Etihad,2024-06-24,2024-07-01,2,9:45 PM,9:25 AM,16h 25m, 39h 45m,AMS,KUL,0,985.0,2385.0,Morning,Morning,176,6,24,7,1
276506,748,Etihad,2024-06-24,2024-07-01,2,9:45 PM,9:25 AM,28h 20m, 39h 45m,AMS,KUL,0,1700.0,2385.0,Morning,Morning,176,6,24,7,1
276507,748,Etihad,2024-06-24,2024-07-01,2,9:45 PM,9:25 AM,40h 25m, 15h 45m,AMS,KUL,0,2425.0,945.0,Morning,Morning,176,6,24,7,1
276508,778,Etihad,2024-06-24,2024-07-01,2,9:45 PM,9:35 PM,16h 25m, 27h 35m,AMS,KUL,0,985.0,1655.0,Morning,Morning,176,6,24,7,1
276509,778,Etihad,2024-06-24,2024-07-01,2,9:45 PM,9:35 PM,28h 20m, 27h 35m,AMS,KUL,0,1700.0,1655.0,Morning,Morning,176,6,24,7,1
276510,800,Etihad,2024-06-24,2024-07-01,2,9:45 PM,9:35 PM,40h 25m, 27h 35m,AMS,KUL,0,2425.0,1655.0,Morning,Morning,176,6,24,7,1
276511,847,Etihad,2024-06-24,2024-07-01,2,9:45 PM,9:25 AM,40h 25m, 39h 45m,AMS,KUL,0,2425.0,2385.0,Morning,Morning,176,6,24,7,1
276512,813,Qatar Airways,2024-06-24,2024-07-01,2,4:15 PM,8:25 PM,22h 40m, 23h 30m,AMS,KUL,0,1360.0,1410.0,Early Morning,Morning,176,6,24,7,1
276513,813,Qatar Airways,2024-06-24,2024-07-01,2,4:15 PM,9:00 PM,22h 40m, 22h 55m,AMS,KUL,0,1360.0,1375.0,Early Morning,Morning,176,6,24,7,1
276514,849,Qatar Airways,2024-06-24,2024-07-01,2,4:15 PM,8:25 PM,17h 10m, 23h 30m,AMS,KUL,0,1030.0,1410.0,Early Morning,Morning,176,6,24,7,1
276515,849,Qatar Airways,2024-06-24,2024-07-01,2,4:15 PM,9:00 PM,17h 10m, 22h 55m,AMS,KUL,0,1030.0,1375.0,Early Morning,Morning,176,6,24,7,1
276516,860,Qatar Airways,2024-06-24,2024-07-01,2,4:15 PM,2:55 AM,22h 40m, 17h 0m,AMS,KUL,0,1360.0,1020.0,Early Morning,Early Morning,176,6,24,7,1
276517,890,Qatar Airways,2024-06-24,2024-07-01,2,4:15 PM,8:25 PM,16h 25m, 23h 30m,AMS,KUL,0,985.0,1410.0,Early Morning,Morning,176,6,24,7,1
276518,890,Qatar Airways,2024-06-24,2024-07-01,2,4:15 PM,9:00 PM,16h 25m, 22h 55m,AMS,KUL,0,985.0,1375.0,Early Morning,Morning,176,6,24,7,1
276519,896,Qatar Airways,2024-06-24,2024-07-01,2,4:15 PM,2:55 AM,17h 10m, 17h 0m,AMS,KUL,0,1030.0,1020.0,Early Morning,Early Morning,176,6,24,7,1
276520,937,Qatar Airways,2024-06-24,2024-07-01,2,4:15 PM,2:55 AM,16h 25m, 17h 0m,AMS,KUL,0,985.0,1020.0,Early Morning,Early Morning,176,6,24,7,1
276521,836,Turkish Airlines,2024-06-24,2024-07-01,2,11:20 AM,8:45 AM,23h 30m, 19h 0m,AMS,KUL,0,1410.0,1140.0,Morning,Morning,176,6,24,7,1
276522,836,Turkish Airlines,2024-06-24,2024-07-01,2,11:20 AM,8:45 AM,23h 30m, 31h 0m,AMS,KUL,0,1410.0,1860.0,Morning,Morning,176,6,24,7,1
276523,836,Turkish Airlines,2024-06-24,2024-07-01,2,11:20 AM,11:05 PM,23h 30m, 16h 40m,AMS,KUL,0,1410.0,1000.0,Morning,Morning,176,6,24,7,1
276524,836,Turkish Airlines,2024-06-24,2024-07-01,2,11:20 AM,11:05 PM,23h 30m, 20h 5m,AMS,KUL,0,1410.0,1205.0,Morning,Morning,176,6,24,7,1
276525,836,Turkish Airlines,2024-06-24,2024-07-01,2,11:20 AM,11:05 PM,23h 30m, 23h 35m,AMS,KUL,0,1410.0,1415.0,Morning,Morning,176,6,24,7,1
276526,836,Turkish Airlines,2024-06-24,2024-07-01,2,11:20 AM,11:05 PM,23h 30m, 28h 40m,AMS,KUL,0,1410.0,1720.0,Morning,Morning,176,6,24,7,1
276527,836,Turkish Airlines,2024-06-24,2024-07-01,2,2:35 PM,8:45 AM,20h 15m, 19h 0m,AMS,KUL,0,1215.0,1140.0,Early Morning,Morning,176,6,24,7,1
276528,836,Turkish Airlines,2024-06-24,2024-07-01,2,2:35 PM,8:45 AM,20h 15m, 31h 0m,AMS,KUL,0,1215.0,1860.0,Early Morning,Morning,176,6,24,7,1
276529,836,Turkish Airlines,2024-06-24,2024-07-01,2,2:35 PM,11:05 PM,20h 15m, 16h 40m,AMS,KUL,0,1215.0,1000.0,Early Morning,Morning,176,6,24,7,1
276530,836,Turkish Airlines,2024-06-24,2024-07-01,2,2:35 PM,11:05 PM,20h 15m, 20h 5m,AMS,KUL,0,1215.0,1205.0,Early Morning,Morning,176,6,24,7,1
276531,836,Turkish Airlines,2024-06-24,2024-07-01,2,2:35 PM,11:05 PM,20h 15m, 23h 35m,AMS,KUL,0,1215.0,1415.0,Early Morning,Morning,176,6,24,7,1
276532,836,Turkish Airlines,2024-06-24,2024-07-01,2,2:35 PM,11:05 PM,20h 15m, 28h 40m,AMS,KUL,0,1215.0,1720.0,Early Morning,Morning,176,6,24,7,1
276533,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,8:45 AM,16h 35m, 19h 0m,AMS,KUL,0,995.0,1140.0,Morning,Morning,176,6,24,7,1
276534,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,8:45 AM,16h 35m, 31h 0m,AMS,KUL,0,995.0,1860.0,Morning,Morning,176,6,24,7,1
276535,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,8:45 AM,30h 50m, 19h 0m,AMS,KUL,0,1850.0,1140.0,Morning,Morning,176,6,24,7,1
276536,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,8:45 AM,30h 50m, 31h 0m,AMS,KUL,0,1850.0,1860.0,Morning,Morning,176,6,24,7,1
276537,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,11:05 PM,16h 35m, 16h 40m,AMS,KUL,0,995.0,1000.0,Morning,Morning,176,6,24,7,1
276538,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,11:05 PM,16h 35m, 20h 5m,AMS,KUL,0,995.0,1205.0,Morning,Morning,176,6,24,7,1
276539,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,11:05 PM,16h 35m, 23h 35m,AMS,KUL,0,995.0,1415.0,Morning,Morning,176,6,24,7,1
276540,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,11:05 PM,16h 35m, 28h 40m,AMS,KUL,0,995.0,1720.0,Morning,Morning,176,6,24,7,1
276541,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,11:05 PM,30h 50m, 16h 40m,AMS,KUL,0,1850.0,1000.0,Morning,Morning,176,6,24,7,1
276542,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,11:05 PM,30h 50m, 20h 5m,AMS,KUL,0,1850.0,1205.0,Morning,Morning,176,6,24,7,1
276543,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,11:05 PM,30h 50m, 23h 35m,AMS,KUL,0,1850.0,1415.0,Morning,Morning,176,6,24,7,1
276544,836,Turkish Airlines,2024-06-24,2024-07-01,2,6:15 PM,11:05 PM,30h 50m, 28h 40m,AMS,KUL,0,1850.0,1720.0,Morning,Morning,176,6,24,7,1
276545,836,Turkish Airlines,2024-06-24,2024-07-01,2,11:10 PM,8:45 AM,25h 55m, 19h 0m,AMS,KUL,0,1555.0,1140.0,Morning,Morning,176,6,24,7,1
276546,935,KLM,2024-06-24,2024-07-01,1,9:15 PM,9:00 AM,12h 20m, 16h 15m,AMS,KUL,0,740.0,975.0,Morning,Morning,176,6,24,7,1
276547,1005,KLM,2024-06-24,2024-07-01,0,9:15 PM,11:45 PM,12h 20m, 12h 40m,AMS,KUL,0,740.0,760.0,Morning,Morning,176,6,24,7,1
276548,1150,KLM,2024-06-24,2024-07-01,1,9:15 PM,5:45 PM,12h 20m, 31h 30m,AMS,KUL,0,740.0,1890.0,Morning,Morning,176,6,24,7,1
276549,1150,KLM,2024-06-24,2024-07-01,1,9:15 PM,9:45 PM,12h 20m, 27h 30m,AMS,KUL,0,740.0,1650.0,Morning,Morning,176,6,24,7,1
276550,1153,KLM,2024-06-24,2024-07-01,1,9:15 PM,6:50 PM,12h 20m, 20h 45m,AMS,KUL,0,740.0,1245.0,Morning,Morning,176,6,24,7,1
276551,1156,KLM,2024-06-24,2024-07-01,2,2:10 PM,9:00 AM,25h 5m, 16h 15m,AMS,KUL,0,1505.0,975.0,Early Morning,Morning,176,6,24,7,1
276552,1190,KLM,2024-06-24,2024-07-01,1,9:15 PM,4:10 PM,12h 20m, 21h 45m,AMS,KUL,0,740.0,1305.0,Morning,Early Morning,176,6,24,7,1
276553,1190,KLM,2024-06-24,2024-07-01,1,9:15 PM,5:00 PM,12h 20m, 20h 55m,AMS,KUL,0,740.0,1255.0,Morning,Morning,176,6,24,7,1
276554,1190,KLM,2024-06-24,2024-07-01,1,9:15 PM,7:10 PM,12h 20m, 18h 45m,AMS,KUL,0,740.0,1125.0,Morning,Morning,176,6,24,7,1
276555,1226,KLM,2024-06-24,2024-07-01,1,2:10 PM,11:45 PM,25h 5m, 12h 40m,AMS,KUL,0,1505.0,760.0,Early Morning,Morning,176,6,24,7,1
276556,1226,KLM,2024-06-24,2024-07-01,1,9:15 PM,7:50 AM,12h 20m, 30h 5m,AMS,KUL,0,740.0,1805.0,Morning,Morning,176,6,24,7,1
276557,1226,KLM,2024-06-24,2024-07-01,1,9:15 PM,9:05 AM,12h 20m, 28h 50m,AMS,KUL,0,740.0,1730.0,Morning,Morning,176,6,24,7,1
276558,1226,KLM,2024-06-24,2024-07-01,1,9:15 PM,10:10 AM,12h 20m, 27h 45m,AMS,KUL,0,740.0,1665.0,Morning,Morning,176,6,24,7,1
276559,1226,KLM,2024-06-24,2024-07-01,1,9:15 PM,11:45 AM,12h 20m, 26h 10m,AMS,KUL,0,740.0,1570.0,Morning,Morning,176,6,24,7,1
276560,1226,KLM,2024-06-24,2024-07-01,1,9:15 PM,1:25 PM,12h 20m, 24h 30m,AMS,KUL,0,740.0,1470.0,Morning,Early Morning,176,6,24,7,1
276561,1226,KLM,2024-06-24,2024-07-01,1,9:15 PM,2:20 PM,12h 20m, 23h 35m,AMS,KUL,0,740.0,1415.0,Morning,Early Morning,176,6,24,7,1
276562,1226,KLM,2024-06-24,2024-07-01,1,9:15 PM,4:10 PM,12h 20m, 21h 45m,AMS,KUL,0,740.0,1305.0,Morning,Early Morning,176,6,24,7,1
276563,1226,KLM,2024-06-24,2024-07-01,1,9:15 PM,5:00 PM,12h 20m, 20h 55m,AMS,KUL,0,740.0,1255.0,Morning,Morning,176,6,24,7,1
276564,1226,KLM,2024-06-24,2024-07-01,1,9:15 PM,7:10 PM,12h 20m, 18h 45m,AMS,KUL,0,740.0,1125.0,Morning,Morning,176,6,24,7,1
276565,1247,KLM,2024-06-24,2024-07-01,1,9:15 PM,8:50 AM,12h 20m, 29h 5m,AMS,KUL,0,740.0,1745.0,Morning,Morning,176,6,24,7,1
276566,1247,KLM,2024-06-24,2024-07-01,1,9:15 PM,8:55 AM,12h 20m, 29h 0m,AMS,KUL,0,740.0,1740.0,Morning,Morning,176,6,24,7,1
276567,1247,KLM,2024-06-24,2024-07-01,1,9:15 PM,10:25 AM,12h 20m, 27h 30m,AMS,KUL,0,740.0,1650.0,Morning,Morning,176,6,24,7,1
276568,1247,KLM,2024-06-24,2024-07-01,1,9:15 PM,11:00 AM,12h 20m, 26h 55m,AMS,KUL,0,740.0,1615.0,Morning,Morning,176,6,24,7,1
276569,1247,KLM,2024-06-24,2024-07-01,1,9:15 PM,2:30 PM,12h 20m, 23h 25m,AMS,KUL,0,740.0,1405.0,Morning,Early Morning,176,6,24,7,1
276570,1247,KLM,2024-06-24,2024-07-01,1,9:15 PM,2:40 PM,12h 20m, 23h 15m,AMS,KUL,0,740.0,1395.0,Morning,Early Morning,176,6,24,7,1
276571,977,Malaysia Airlines,2024-06-24,2024-07-01,2,4:15 PM,9:50 AM,16h 25m, 18h 5m,AMS,KUL,0,985.0,1085.0,Early Morning,Morning,176,6,24,7,1
276573,977,Malaysia Airlines,2024-06-24,2024-07-01,2,4:15 PM,9:50 AM,16h 25m, 29h 15m,AMS,KUL,0,985.0,1755.0,Early Morning,Morning,176,6,24,7,1
276575,977,Malaysia Airlines,2024-06-24,2024-07-01,2,4:15 PM,9:50 AM,17h 10m, 18h 5m,AMS,KUL,0,1030.0,1085.0,Early Morning,Morning,176,6,24,7,1
276577,977,Malaysia Airlines,2024-06-24,2024-07-01,2,4:15 PM,9:50 AM,17h 10m, 29h 15m,AMS,KUL,0,1030.0,1755.0,Early Morning,Morning,176,6,24,7,1
276579,977,Malaysia Airlines,2024-06-24,2024-07-01,2,4:15 PM,9:50 AM,22h 40m, 18h 5m,AMS,KUL,0,1360.0,1085.0,Early Morning,Morning,176,6,24,7,1
276581,977,Malaysia Airlines,2024-06-24,2024-07-01,2,4:15 PM,9:50 AM,22h 40m, 29h 15m,AMS,KUL,0,1360.0,1755.0,Early Morning,Morning,176,6,24,7,1
276582,997,Malaysia Airlines,2024-06-24,2024-07-01,2,4:15 PM,8:25 PM,16h 25m, 23h 30m,AMS,KUL,0,985.0,1410.0,Early Morning,Morning,176,6,24,7,1
276585,997,Malaysia Airlines,2024-06-24,2024-07-01,2,4:15 PM,8:25 PM,17h 10m, 23h 30m,AMS,KUL,0,1030.0,1410.0,Early Morning,Morning,176,6,24,7,1
276588,997,Malaysia Airlines,2024-06-24,2024-07-01,2,4:15 PM,8:25 PM,22h 40m, 23h 30m,AMS,KUL,0,1360.0,1410.0,Early Morning,Morning,176,6,24,7,1
276591,1031,Malaysia Airlines,2024-06-24,2024-07-01,2,7:20 AM,9:50 AM,28h 30m, 18h 5m,AMS,KUL,0,1710.0,1085.0,Morning,Morning,176,6,24,7,1
276592,1031,Malaysia Airlines,2024-06-24,2024-07-01,2,10:15 AM,9:50 AM,25h 35m, 18h 5m,AMS,KUL,0,1535.0,1085.0,Morning,Morning,176,6,24,7,1
276593,1031,Malaysia Airlines,2024-06-24,2024-07-01,2,11:45 AM,9:50 AM,24h 5m, 18h 5m,AMS,KUL,0,1445.0,1085.0,Morning,Morning,176,6,24,7,1
276594,1031,Malaysia Airlines,2024-06-24,2024-07-01,2,3:05 PM,9:50 AM,20h 45m, 18h 5m,AMS,KUL,0,1245.0,1085.0,Early Morning,Morning,176,6,24,7,1
276595,1031,Malaysia Airlines,2024-06-24,2024-07-01,2,3:05 PM,9:50 AM,20h 45m, 29h 15m,AMS,KUL,0,1245.0,1755.0,Early Morning,Morning,176,6,24,7,1
276596,994,Cathay Pacific,2024-06-24,2024-07-01,2,12:15 PM,1:10 PM,22h 30m, 23h 30m,AMS,KUL,0,1350.0,1410.0,Afternoon,Early Morning,176,6,24,7,1
